soc,119051,311013,311014,352011,352012,352013,352014,352015,352021,353031,372011,372012,395012,395091,395092,395093,395094,399011,399021,411011,412011,412012,412031,434051,435081,436011,436012,436013,436014,452021,452091,452092,452093,512091,512092,512093,516011,516031,519111,519141,519192,519193,519199,537062,537064
339092,9.1875,7.7241,7.5776,8.2037,9.234,10.2792,7.9539,8.6241,6.6446,6.9691,8.562,7.1649,8.4672,7.6218,6.3159,5.6582,7.1469,6.3545,7.9326,8.547,9.6003,8.6144,8.81,7.0829,9.9835,9.7285,8.74,8.7162,10.6774,7.9902,10.499,8.1434,7.8392,8.2759,7.7739,8.242,7.7227,8.737,7.9597,7.7152,7.2409,8.6543,7.8212,8.1797,7.232
339093,6.958,7.3169,7.6287,6.886,7.2623,10.0337,6.8375,9.1907,7.7214,7.3626,6.8986,7.1615,7.8093,6.7287,6.2268,6.5359,7.2318,7.8998,7.9263,7.2371,8.1144,7.8321,7.2731,8.0952,8.5871,8.828,8.5384,9.7778,10.1266,7.3026,8.5956,6.9541,6.7481,8.1923,6.716,8.7036,7.1349,7.8888,6.4125,6.1167,6.0378,6.609,6.2687,5.6586,7.2167
339099,7.9775,7.1645,7.201,6.8602,7.7254,9.7281,6.3124,9.3178,7.2625,8.625,6.642,6.9932,8.2694,7.087,5.502,6.8293,8.0958,6.0939,7.1423,6.0974,7.0725,7.677,7.9872,8.1821,9.4901,9.3767,7.966,9.7717,9.8842,8.3232,8.3728,7.5613,6.9507,6.1204,7.4609,7.7739,5.7216,6.4162,6.8636,6.6537,6.264,7.2199,5.8546,6.6477,6.8347
351011,5.6508,6.921,7.653,6.6639,5.8337,9.3301,5.3528,9.4627,7.5423,7.9824,7.4698,7.2035,7.2424,6.1014,6.0903,6.9338,7.4732,7.6654,7.6237,5.5629,8.3402,8.7716,7.7207,7.9585,8.6047,8.2409,8.9556,9.5275,8.2246,7.9701,9.6225,7.5563,7.1583,6.4909,6.878,8.8808,7.8523,7.6165,7.0612,7.2523,7.4782,7.8582,6.122,7.8549,7.8205
351012,7.3085,7.7413,7.3842,6.2416,6.0308,10.029,6.6963,8.8562,6.4937,7.2062,8.2693,5.6232,8.1931,7.8966,6.9604,7.7467,7.5231,8.2811,7.8754,4.8824,7.8869,7.9967,6.9587,7.6031,8.9769,8.4565,8.6941,8.2005,8.3402,8.4334,9.9337,7.7804,7.4524,7.495,6.0972,8.6705,7.4853,8.064,6.3268,7.3501,7.1026,8.4067,6.5521,6.9695,7.362
353011,8.1267,5.2759,5.8175,4.7246,6.3257,9.5549,6.2576,7.4062,6.7259,6.178,6.5261,5.9456,7.1405,7.2842,5.1414,6.1177,6.6685,7.2572,5.436,5.0397,6.7528,6.857,5.962,6.6506,8.1482,8.5522,8.5971,8.764,8.944,7.8555,8.3814,7.1428,6.6837,5.5169,7.4145,7.8037,6.1337,6.8045,6.579,7.4178,6.6488,7.4896,5.0751,6.2384,6.7649
353021,8.7342,6.7064,6.9114,6.1309,7.5406,9.9813,6.0598,8.0395,6.5577,5.2966,7.8109,6.784,8.679,7.9532,6.3915,6.6084,7.5862,8.0404,6.6835,6.2137,6.6158,6.4589,7.0355,7.7061,8.3483,8.0165,8.9593,9.3054,9.6537,8.2247,9.275,7.5311,7.997,6.9388,6.8767,8.097,7.2761,7.8514,6.8487,7.8043,7.1447,9.0978,5.8722,6.8559,6.9104
353022,8.2866,7.2772,5.5766,5.6237,7.1335,10.381,6.7061,5.5099,6.1167,6.5913,7.2156,6.3934,7.3314,6.4862,4.4745,5.2311,7.4393,6.7714,6.3049,6.4982,6.8048,7.1593,6.5506,6.6431,9.1564,7.9024,7.7459,7.5816,8.7048,8.2448,8.5925,7.7448,6.8168,6.8913,6.8967,7.1975,6.7417,7.2748,6.5965,7.0345,6.3501,7.7342,5.8315,7.0358,7.8396
353041,7.8985,7.6553,6.6567,6.6481,8.5864,9.1598,6.9888,9.2813,5.5718,8.5818,7.4564,5.0317,9.5219,8.3536,6.9611,6.9687,7.5576,7.7813,7.0185,6.9783,7.6644,8.1568,8.3291,8.1709,9.2086,7.9338,8.0912,9.1315,8.2713,8.4538,10.7069,8.827,8.0818,7.6991,8.2512,7.3873,6.9639,7.9326,7.5593,7.3804,7.6698,9.431,6.0274,7.0781,5.7973
359011,8.3817,7.2848,5.7765,6.2781,8.2781,9.6771,6.5013,8.2626,6.1853,6.8429,6.5761,5.0359,8.7747,8.0138,6.3487,6.1686,7.5623,7.3465,6.736,6.1985,7.6604,7.0713,8.3348,8.0205,8.5306,8.5259,8.3117,8.364,9.2475,8.3325,10.1072,7.1567,7.8256,8.3251,8.1755,7.7747,6.522,7.7786,7.3045,7.7882,7.133,9.2633,6.4285,5.8061,5.6511
359021,7.9364,7.6766,7.4012,5.5987,7.4455,10.1698,6.0197,8.4602,5.6667,7.6068,5.4318,6.3408,7.533,6.7245,6.0037,6.3587,7.4934,8.3655,6.7174,6.5536,6.4901,8.6676,7.6357,7.8211,8.4768,7.9519,8.3026,9.6679,8.5776,7.9225,8.3028,7.6371,6.5037,6.4978,6.8444,7.8098,6.5742,6.2701,5.7869,6.6153,6.0771,8.4843,4.8981,6.2452,6.7007
359031,7.7806,7.3298,7.2913,4.4593,7.5045,10.6379,7.0195,7.7087,5.8724,7.1463,5.5428,5.3602,7.6549,7.1464,5.5569,5.35,6.3911,7.0729,7.472,6.4583,5.7465,7.7104,5.3984,5.8199,8.449,7.6052,7.9772,8.1514,8.725,7.7927,8.2525,7.2224,5.8529,6.8923,6.7353,7.426,5.9657,7.5746,6.1002,7.4087,5.7497,8.5253,5.6359,6.2609,7.3031
371011,7.9306,8.0444,8.4563,8.4827,5.8924,8.5526,7.7668,9.1384,8.7658,8.6628,8.4644,7.7178,8.4215,7.4621,7.1834,8.4444,8.4955,8.018,8.7804,6.9007,9.3338,9.3608,7.6959,8.7658,8.9277,9.9745,9.2787,10.0579,9.4043,8.3995,10.8837,7.3094,8.7852,8.4316,7.0232,9.5207,7.0836,7.4915,7.7862,7.6343,6.7665,8.4925,7.3831,7.1898,9.1588
371012,5.6754,8.0152,7.4142,7.0874,6.3304,9.47,7.1343,9.0354,7.622,7.8256,7.1061,7.4854,8.1068,7.6481,7.3234,7.3957,8.1817,7.5272,7.5531,4.9298,7.7803,8.0078,7.5746,7.5245,8.2508,7.2969,8.0091,7.9562,7.7356,7.7373,8.0403,7.0617,6.4914,7.7816,5.5992,7.4639,7.1577,7.1972,6.6638,6.3864,6.7954,6.8365,5.94,6.4418,7.5436
372021,7.2717,7.4638,8.0569,7.8615,7.0832,9.3356,8.2488,10.8039,8.4078,9.384,7.6625,7.7662,7.8909,7.9588,7.7454,8.3628,8.4444,7.679,7.8059,6.2703,8.4952,8.0876,7.2671,8.3399,8.7845,8.9393,7.8009,9.7015,8.2114,8.0118,9.0231,7.7663,5.9112,7.3756,7.8463,7.2498,7.8999,6.9166,7.2206,7.8392,7.3857,6.2629,6.5518,7.8146,8.3357
373011,8.0314,7.9994,7.5081,5.7294,7.2216,9.3094,7.2158,9.6196,7.148,8.205,5.5268,6.0068,8.6904,8.3193,7.1482,7.4428,7.0056,8.53,6.7185,6.5149,7.1568,8.6403,7.9649,7.5413,8.1728,7.8647,8.2259,8.5028,7.9898,7.7393,6.8837,7.4975,6.4472,6.3176,6.7483,6.3581,6.0457,7.2393,6.4581,7.3805,6.5947,8.3593,5.3789,5.634,6.7675
373012,7.8474,8.6975,7.219,6.1975,7.1589,8.853,7.0254,8.6574,7.1565,7.9079,5.8189,6.6351,7.0697,7.9108,6.9375,7.2906,7.377,8.264,6.6726,6.9984,7.563,9.1482,7.8837,7.0326,8.1483,8.2338,7.4007,7.8543,8.0864,7.2402,7.51,7.1905,5.5238,6.68,5.4684,7.3705,6.5167,6.4224,6.0975,5.7727,5.7957,7.524,5.416,6.1161,7.6602
373013,8.171,8.3629,7.5637,6.5413,8.0812,11.005,7.3283,9.3457,7.625,8.7565,6.5418,6.788,7.8742,7.7011,7.7071,7.2016,7.5525,8.6597,7.7931,6.8264,8.9582,8.2629,7.1772,8.1307,9.4226,9.5769,8.6627,8.6094,9.5169,7.961,7.5312,6.5377,3.8104,7.2881,6.6723,8.0079,8.0323,7.9166,6.2288,6.8947,6.6409,7.1482,6.1431,6.7537,8.0893
391011,8.6586,7.4239,8.7013,8.1145,9.8595,12.1679,7.9337,11.132,7.2135,8.9006,8.1119,7.7202,9.5656,9.2479,8.0189,8.7139,9.6901,8.6778,9.1684,6.5106,9.4993,8.7592,8.6723,9.5149,9.9224,10.4054,9.609,10.0726,10.2373,8.9418,9.7044,8.9905,6.9858,8.079,8.3553,9.1528,8.774,8.2236,7.9923,8.3658,9.0208,8.4166,7.7098,9.2588,7.158
391012,10.2533,9.9227,10.3917,10.7108,11.54,13.8664,10.6812,11.7439,10.4486,10.1271,11.3899,11.5806,11.356,11.0839,9.6912,9.3468,12.2485,9.6961,10.8214,9.7476,9.6187,9.8365,10.9481,10.4286,10.8284,10.8392,11.6071,9.9528,11.9648,11.3249,10.4377,11.0138,10.4272,10.7861,10.4946,10.3983,10.9568,11.1053,11.0722,10.518,11.204,10.1509,9.6148,10.9452,10.2516
391021,7.1466,7.9603,7.3466,7.3244,7.4134,9.4849,7.3554,9.054,7.5035,8.5002,7.6032,6.4592,8.2826,7.7187,6.5444,7.5689,8.186,7.4505,7.3533,5.9128,8.3924,9.0104,7.5578,8.04,9.5342,8.8602,8.3234,8.6358,9.0635,7.6024,8.5416,8.1838,6.4946,6.6431,6.1782,8.015,7.8688,7.4412,7.4535,7.3035,7.3236,7.6131,6.8777,7.5884,7.6752
392011,8.3547,7.072,8.1776,6.2882,7.0973,9.7427,7.4801,9.2748,7.2809,8.8715,6.7913,6.0171,8.4218,7.3903,6.3114,6.9178,6.7702,6.5888,6.7349,6.7018,8.2834,9.0516,7.4935,7.4673,9.4819,9.6193,8.9246,10.3315,9.7819,7.6247,9.1082,7.8991,7.7056,5.5619,7.3223,7.8181,6.1887,7.0305,7.2142,7.9724,6.2199,8.7982,6.6726,6.5345,7.1135
392021,8.7026,7.163,6.0061,6.9752,6.9676,8.476,6.6695,7.138,6.4284,6.8823,7.4556,5.9181,7.9458,6.4606,6.06,5.0843,6.7374,6.4019,6.82,7.7234,8.4595,7.3514,7.137,6.6617,7.8164,7.3114,7.6053,7.7411,7.9895,6.8996,10.1213,7.4528,6.9247,7.365,7.3002,7.349,7.5758,7.7951,6.6743,7.3672,6.8781,8.1245,5.8234,6.5979,7.4775
393021,7.3631,6.8651,6.4959,6.7496,6.9801,7.9511,7.6102,7.8673,6.5268,7.0164,6.5585,6.2682,7.9337,7.3329,6.29,6.5465,6.3804,7.7437,6.597,6.4289,8.464,7.7242,6.5875,6.2522,8.0545,7.4216,6.9887,7.5955,7.9522,6.5066,8.3174,7.093,6.056,7.146,6.0429,5.8629,5.8669,5.9202,5.8291,5.2206,5.8756,6.1301,5.1973,5.6626,6.7912
393031,9.4108,9.9758,8.7981,8.8481,9.6244,10.9578,8.8605,10.1626,9.822,9.1075,8.5675,8.9773,9.6944,9.678,7.2177,8.8119,9.6523,8.9472,10.6849,8.678,9.1107,9.8382,9.5252,9.0462,10.1724,10.2232,10.1501,9.168,11.3741,10.2652,10.1397,9.334,9.2598,10.0395,9.3526,10.1359,8.1065,10.0788,9.8859,9.321,9.5021,9.5493,8.7538,9.1206,9.8052
393091,8.5114,7.1496,7.9221,7.155,8.5267,10.043,7.4431,10.3413,7.3452,6.1766,7.3701,6.9494,8.6982,8.5247,6.7206,6.5233,8.2224,8.2147,7.1251,6.4439,6.2994,7.187,7.7079,7.537,8.128,7.4269,7.5436,8.296,8.8367,7.8105,8.0407,7.8109,7.7389,7.8622,7.1661,7.2369,7.2364,7.8189,7.5037,7.9384,7.2546,8.7123,5.8175,6.6062,6.206
393092,7.9665,7.1171,7.4645,6.0007,8.2023,10.0465,7.0729,9.0919,6.7128,7.4472,5.7714,5.953,8.8331,7.9024,6.2516,6.7306,7.462,8.0044,7.8572,6.2239,8.3591,8.0227,6.8315,7.6222,7.8959,7.6015,7.6603,8.5519,8.108,6.9578,7.2812,7.7721,6.5397,7.1505,6.8714,7.1701,6.7278,7.7095,7.2494,7.4644,7.3844,8.2525,5.9402,6.2956,5.9561
393093,8.4615,7.9471,7.42,5.5795,8.506,11.5063,7.5571,8.3118,7.851,7.3943,7.8197,7.4142,9.5281,8.6011,7.0701,5.8128,7.1905,9.5718,8.4076,8.0738,7.1287,8.6359,7.7797,7.2307,8.8528,7.3582,9.7129,7.4943,8.5337,9.4131,9.1383,8.6628,8.5013,8.5754,8.8575,9.0206,7.5811,10.4927,8.8466,8.8356,8.4471,9.5755,6.5872,7.3933,7.859
394011,6.8422,7.3726,6.3336,6.064,7.3952,9.6592,6.0655,8.1086,6.5989,7.0213,6.6869,6.0402,7.0817,6.2078,5.8205,4.7344,6.4616,7.6224,6.5606,6.6978,7.9,8.1537,7.6618,6.6656,8.1435,7.4074,7.5609,5.9934,7.1646,7.2422,7.9933,6.6338,5.7713,6.859,6.3264,7.1149,7.3143,8.2513,7.0297,6.6701,6.7285,7.7466,5.3292,6.3056,6.8177
394021,8.7531,7.3956,6.4307,8.1078,8.4061,10.304,7.3291,10.7402,7.6467,7.7275,8.6732,7.17,8.8034,8.2321,7.7204,7.3667,8.5121,8.4399,6.7145,7.6163,9.0796,8.0467,9.2985,9.0851,8.4411,9.1701,8.863,8.6947,9.3672,9.2919,10.2399,8.2442,8.9391,9.1397,8.5546,8.8254,8.6282,8.6163,7.4424,6.9698,8.2862,9.2598,7.312,6.7549,7.0215
395011,8.5393,8.5812,8.4801,8.651,9.696,8.4424,7.7781,9.8486,8.2965,6.7659,7.5072,8.2731,7.5894,7.6073,6.9636,7.3152,7.0973,10.3203,8.9674,8.4102,10.1889,9.7075,8.9796,7.7794,9.2214,9.1305,8.7057,9.2398,9.7643,8.4133,10.8378,8.4748,8.0134,9.5819,8.637,9.4997,8.1175,8.5384,8.9046,7.3708,8.6971,8.6436,6.893,8.2638,8.0875
396011,8.7377,6.2601,5.9415,6.4235,8.3603,10.4903,7.16,8.9824,6.8504,6.2238,7.8739,6.4323,8.4694,8.5807,6.8364,6.622,7.6616,8.4346,5.9904,5.7071,7.8287,6.3724,8.1838,7.8669,8.9073,8.9321,8.466,7.1455,8.774,8.7064,8.9081,7.6972,7.4488,7.7944,8.4492,7.7339,7.1777,8.2637,7.5899,8.203,7.828,8.1658,6.3652,6.9676,6.131
396012,8.3894,7.5886,6.4268,7.405,8.8795,9.8445,7.4988,9.2958,8.4676,6.4347,7.3585,7.0563,8.3468,9.335,7.1103,7.7738,7.8151,8.8328,6.8092,6.9132,9.0188,8.5641,8.4932,7.8601,8.6878,7.8612,7.6344,7.0934,8.2234,9.2121,8.9545,8.1693,7.3532,8.3868,7.5113,8.8512,8.7524,9.0811,7.8778,8.1424,9.1568,8.8818,7.1246,7.3885,7.4059
397011,9.199,8.7163,8.366,8.2141,9.1799,9.9875,8.1544,10.1038,7.9388,7.2392,8.4574,7.5152,9.5598,8.2507,7.1481,6.8979,7.5832,8.4721,8.1049,8.7101,7.8525,8.6197,8.342,7.697,8.8614,8.0195,8.4799,8.5747,10.0864,8.952,9.1932,8.6949,8.9488,8.6235,7.2074,8.3378,8.4837,9.3712,7.8698,7.8265,8.2517,9.9924,7.7186,6.6742,7.6989
397012,7.9852,7.6421,7.3059,6.4012,7.466,9.2121,6.715,9.2307,7.6567,6.6872,7.7112,6.5387,7.9885,6.8444,6.6453,6.1827,6.4949,8.9837,7.4022,6.3639,8.0311,7.585,6.4774,6.5997,8.654,7.4759,7.469,8.1031,8.8406,7.909,9.5358,7.3134,6.9093,7.2718,7.4127,8.4802,8.5723,8.0782,6.8478,7.5497,7.8763,8.4266,6.8807,6.2317,7.2086
399031,8.8137,10.2501,9.4309,9.9602,9.3936,12.0826,10.562,11.175,9.9278,10.8244,9.8147,9.0516,8.2017,9.5497,9.4428,9.5125,9.9673,9.5268,8.755,9.5344,10.681,11.538,9.9668,10.3458,10.6081,11.3309,11.2517,10.8231,11.1439,10.2759,11.4043,10.4782,9.5889,11.0247,8.9323,10.7324,10.2784,10.0394,9.9896,9.1103,8.8621,9.6888,8.811,9.4574,10.792
399032,8.0078,7.5922,6.1361,7.9858,8.1197,10.442,7.7684,9.5288,6.9726,7.5681,7.8541,6.8783,8.6605,7.9983,7.9439,7.9959,8.2852,9.0323,6.526,6.1467,8.4055,8.0162,8.6083,9.1554,8.534,8.1654,9.4201,8.0144,8.4589,9.0874,9.3623,8.501,7.6632,8.8776,8.271,7.9631,8.544,8.2541,7.2133,8.072,8.4769,8.7664,6.9783,7.0631,7.756
399041,7.9288,6.6928,8.1332,8.0583,9.4679,10.7523,8.7705,9.8901,7.3783,9.3024,7.8517,7.7414,8.954,8.8553,7.1845,8.3427,8.6028,7.6432,8.3913,6.7776,8.8422,10.022,7.6962,8.3966,9.6653,9.5661,9.3927,10.5325,10.1849,8.9755,10.458,9.3928,7.73,7.4957,9.2638,9.2957,7.7694,7.3602,8.2371,8.2316,8.5247,8.9428,8.0116,8.2027,7.3719
411012,7.9522,7.9102,8.4194,8.1266,7.3061,8.9631,7.3188,9.0569,7.5943,7.509,8.7879,7.5506,8.8538,7.7765,7.3361,8.0682,8.8347,8.056,8.5031,6.0658,7.9893,7.9937,7.2041,8.1872,8.8637,8.6349,8.196,9.15,8.681,7.8707,10.0123,8.0113,7.4415,7.5047,5.9555,7.9773,7.5278,7.2181,7.3621,7.554,6.7421,7.8523,6.5323,8.0554,8.2123
412021,8.3445,7.0283,5.9909,5.321,7.5438,9.5556,6.1027,8.1472,7.466,7.1685,7.5423,6.4732,9.1939,7.7331,6.743,5.6893,7.0304,8.4754,6.8623,6.5541,6.9789,6.8618,6.5648,6.7545,8.2741,7.7549,8.0841,8.1025,9.3281,8.2401,9.29,7.1471,7.1228,6.449,7.6967,8.4199,7.5805,7.9965,6.9408,6.6845,7.527,7.9516,5.8664,5.1562,6.2664
412022,10.8798,9.779,9.3799,10.6171,10.8954,11.3134,11.0906,12.2722,10.446,9.9394,11.0589,10.5431,10.9711,10.1476,9.7112,9.8455,9.6969,9.8626,10.4584,10.5161,10.7432,8.4412,8.7934,9.254,10.5156,9.5125,10.3928,11.322,11.8346,11.1629,11.8634,11.3226,9.5416,10.7056,11.4908,9.335,11.9461,11.171,9.8335,10.5016,12.1374,9.75,9.9569,10.2498,10.8352
413011,8.2009,7.9599,9.1238,8.2197,8.6279,9.7442,8.7431,11.0485,9.1743,9.0466,8.9727,9.0206,9.2874,8.2485,7.4163,7.9848,8.9286,8.9788,8.62,7.9006,7.8095,9.126,6.9698,8.2304,9.7013,8.1068,8.2245,11.1479,10.1158,8.632,10.4965,9.2913,9.217,8.3653,9.1872,9.0845,8.6783,7.7206,8.5409,8.3135,8.2251,9.6063,8.2841,8.5056,9.0575
413021,8.2259,8.7008,8.2909,7.4203,7.9408,9.4635,9.451,9.3082,8.2167,8.932,8.224,8.2454,8.0686,9.0048,7.9719,7.9832,7.6097,7.9494,8.2404,8.0487,7.128,9.2644,6.5033,6.3889,8.9446,7.1196,7.5756,9.5226,8.6677,8.6731,10.363,9.3375,7.5683,8.5308,8.5542,8.5771,7.5243,7.87,7.5992,8.009,7.0738,8.2751,7.2784,7.5367,9.0107
413041,9.4148,8.5713,9.4018,8.7625,9.8262,10.5556,9.7004,9.7631,9.2069,7.352,9.6361,9.4415,8.9378,9.1002,7.898,8.468,8.2958,10.2436,9.2071,9.2997,8.849,8.2924,7.1032,7.8128,9.7008,8.2626,9.4706,9.6574,10.3004,9.4735,10.3182,10.3173,8.5839,9.8596,9.2719,9.6369,9.8757,10.0499,8.3281,9.2287,9.6902,9.6869,8.0403,9.408,10.3974
413099,8.8603,9.0639,8.6633,7.2225,8.9843,11.0036,7.9062,9.9884,7.9827,9.407,8.743,8.4882,10.0207,8.1382,7.9213,7.8938,9.1799,8.502,9.0804,7.9831,7.4056,7.6202,7.892,8.5967,9.4677,9.485,8.6994,10.848,10.8215,9.4884,10.4131,8.838,8.4303,8.1518,8.8395,9.3547,8.7275,8.4014,7.5327,7.4265,8.461,8.9796,8.297,6.6342,7.5295
414012,8.8924,7.1332,9.5368,7.1259,8.9249,10.57,8.5525,10.8079,9.0967,8.4925,8.187,8.9825,9.6013,8.5837,7.8393,8.0287,8.0769,9.146,9.333,7.8417,8.3973,8.3123,5.2413,7.7257,8.8743,9.6001,9.9271,11.7277,11.2208,8.5559,9.1362,8.5833,8.1559,7.641,8.8362,9.5716,8.1106,8.7289,8.2762,7.808,8.3431,9.2446,7.6835,7.6795,8.6074
419011,8.8524,9.1367,9.3572,9.467,10.2324,10.0502,10.1964,9.9411,7.9775,9.3531,8.7767,8.4598,8.6649,8.5614,7.2369,8.2351,8.377,7.941,9.6607,8.8591,10.3799,9.9578,7.2684,7.453,10.4503,9.6031,8.6313,10.4813,11.2779,8.3349,10.9998,10.1032,8.0953,9.3444,8.4383,9.2612,9.4437,8.227,8.7524,7.8543,9.3279,8.8549,8.927,9.0933,8.9578
419012,10.0101,8.8162,9.2386,8.5319,9.4794,10.0468,8.2087,11.5447,8.5817,10.2339,6.7782,8.2034,9.9871,8.2595,8.3183,8.3662,9.3269,8.9513,8.8924,8.7952,9.9938,9.9171,8.7159,9.5738,8.8467,9.547,8.6419,11.1772,9.2179,8.5988,9.5948,8.7412,8.6316,8.438,8.7915,8.6784,8.3475,7.7269,8.3305,7.9985,8.4507,10.6107,7.8365,8.2991,8.6342
419021,8.7901,9.7108,10.4744,8.5981,9.3502,11.1049,9.2982,11.7468,8.9943,9.9295,9.8994,9.2606,10.133,10.066,9.0157,9.6286,9.4041,8.8851,10.8153,9.0996,10.0453,9.9392,8.3966,8.9667,10.2466,8.7632,8.4126,11.1996,8.6929,9.5958,11.2207,10.3562,9.2084,9.6665,8.8731,9.975,9.3246,10.4377,8.9946,9.2975,9.2855,10.5113,8.9889,10.0149,9.5195
419022,7.8008,7.5241,8.6387,7.1378,7.9036,10.4475,8.3684,9.0629,8.4305,8.5531,7.8046,8.4399,8.5324,7.8324,6.541,8.2498,8.0627,8.0055,8.5761,7.5441,8.1611,8.7855,5.8336,8.286,9.3053,8.047,8.436,11.2503,9.6233,8.7322,9.5136,8.9389,8.2575,8.0549,8.6018,9.4406,8.1119,8.1664,7.2075,8.4532,8.0038,9.5426,8.1382,7.4212,9.1151
419041,12.3312,11.2621,12.2038,11.1328,12.7847,13.27,12.7154,12.3104,10.9918,10.3648,12.123,11.0617,12.3474,11.4689,10.3394,10.3252,11.2011,12.0788,12.763,11.71,11.6553,10.7794,8.3011,9.8762,11.8424,12.0558,11.8901,12.0028,13.7808,10.6929,11.9763,12.0596,11.1405,12.0807,11.0457,11.3099,11.8783,12.3096,11.7509,10.9395,11.7504,11.9977,11.3092,11.0694,11.5035
419091,9.4352,7.7153,9.1652,9.2022,9.7827,9.7076,9.5205,10.3185,8.9684,8.11,9.2122,7.9292,10.4627,8.3273,7.8015,7.3902,8.747,8.7582,9.3584,8.6406,10.2243,8.363,6.7338,8.2542,9.3174,9.6017,8.6601,10.2249,10.5597,7.9478,10.6945,8.5787,8.93,9.5245,8.4922,8.7161,9.2156,9.3237,9.0464,8.2772,8.7966,9.6691,8.6515,7.5403,8.0826
431011,7.6039,8.2959,7.738,7.9539,7.6084,10.3078,6.6887,9.2432,7.6437,7.4283,7.4736,8.4989,8.1009,7.022,6.9834,7.8669,8.4657,8.149,8.3562,6.0263,8.8604,8.7492,8.2155,8.328,9.6132,8.1008,8.4395,9.548,8.6374,9.2301,9.5848,7.8003,7.7015,8.3732,7.1655,8.883,7.9151,7.7135,7.0656,7.1007,7.912,8.7684,7.3851,8.4004,8.7613
432011,9.9328,8.0728,8.0973,8.1533,9.2219,11.1633,7.399,10.7314,7.9793,6.5655,7.8718,8.3995,8.7083,8.0284,6.8055,7.2797,8.2537,9.2476,7.551,7.9978,9.1604,7.8973,9.3472,8.5422,9.7106,8.2753,7.6731,8.3711,8.8861,9.2876,7.8569,8.751,8.5368,8.8035,7.9792,8.1322,8.2524,8.7925,7.24,7.8241,8.51,9.2466,7.0175,8.2867,8.0658
432021,9.6478,8.7849,7.7119,6.8721,9.3563,11.0081,8.8603,9.1364,8.3061,7.5276,8.3344,7.6051,9.2032,9.4141,7.5537,6.9943,7.3399,10.0913,8.1495,7.8102,8.6459,9.2233,8.5864,6.2275,9.898,8.9681,9.6724,6.2574,9.4349,10.0814,9.5939,9.1957,8.6184,8.6853,9.012,8.891,8.2615,10.0218,9.1927,8.7223,9.5641,9.6477,7.6183,8.2908,8.2649
433011,9.3136,7.8529,8.364,8.1493,9.586,11.0178,8.1507,9.7983,7.729,7.6415,8.452,8.5992,8.4465,7.5033,6.7518,6.4335,8.517,7.1182,9.1138,7.9886,7.8953,7.4598,6.2019,6.9507,8.8883,8.7022,7.4487,8.9475,10.4825,8.8968,9.4716,7.8208,7.1391,8.2834,8.0278,8.814,8.5948,7.9857,7.093,7.1819,7.8651,8.8586,7.9414,7.5992,8.3375
433021,8.3804,7.7139,7.347,6.2635,7.8746,9.3553,7.7878,8.3231,6.8712,6.9918,6.7817,6.7902,8.5092,8.88,6.6439,7.054,6.9447,7.4785,7.4803,7.1773,7.1461,7.8934,7.1734,6.0698,8.4806,6.9059,7.0935,8.0962,8.1732,8.1073,9.196,8.1237,7.0264,7.4504,6.9541,7.4582,6.7095,7.7829,6.699,7.6226,7.286,8.1145,6.5307,7.293,7.1432
433031,7.1782,7.4899,7.2535,6.9295,7.917,9.6233,7.1488,8.8229,7.1921,9.0308,7.2616,6.989,8.0934,6.881,5.9479,6.317,8.2832,7.1329,7.406,6.588,7.0511,7.6616,7.2985,7.5498,8.7319,8.3199,6.9634,8.2693,8.6539,7.8553,9.5872,7.9803,6.8139,6.9235,7.4838,7.6798,7.4537,6.2457,7.3412,7.0589,7.242,6.7519,6.2839,7.1433,7.171
433041,8.8115,8.7686,8.3852,7.1993,8.8364,12.3856,8.2501,10.6621,6.763,8.9105,9.934,8.1972,9.5715,9.0259,8.1381,7.7408,9.3725,8.0768,8.001,7.9911,6.2881,7.6233,8.721,8.8684,9.8206,7.9338,7.9065,9.4289,8.7982,10.0628,10.5008,9.7374,9.3187,8.7503,8.7975,8.3744,8.9441,9.0605,7.5555,8.9454,8.0506,10.0606,8.2901,8.4116,7.8083
433051,8.0653,8.0677,7.5058,6.6133,7.6563,9.5963,7.3097,8.8037,6.5345,8.0407,6.4735,6.8362,8.194,7.2435,6.7836,6.3342,7.259,7.649,7.6495,7.1815,6.6643,7.5639,6.9981,6.6257,8.4158,7.1707,7.1925,7.9302,8.1342,7.8738,9.1945,7.6667,6.4323,7.6565,7.0451,7.3454,6.8144,6.9065,5.98,6.8507,6.4935,7.8317,5.9347,7.0251,7.842
433061,10.1612,9.6164,9.5672,11.1795,11.2652,10.8376,11.1128,11.0434,11.2619,11.7947,10.9569,10.9497,11.1243,10.0449,9.9636,10.1672,10.8369,9.9492,10.379,10.8172,11.5988,9.664,10.4614,11.1209,10.3353,11.8788,10.3845,10.9573,11.4253,11.0656,12.6204,10.9231,10.065,11.1897,11.9167,11.2283,10.881,10.6169,10.8247,10.2438,11.3184,8.8972,10.2373,8.9821,10.3591
433071,7.9444,7.572,6.0978,5.7367,7.0044,10.2097,6.888,9.0513,6.3394,7.0466,7.892,6.4726,7.3601,8.203,6.7494,6.8675,7.6802,6.8066,6.4512,5.8026,5.2032,6.037,7.2704,7.0273,7.8685,7.9177,7.1538,7.4366,8.8166,8.5182,9.0302,7.5237,6.8169,7.2143,6.9618,7.1213,6.7432,6.8276,6.1617,7.2078,6.1604,6.9609,5.9959,6.1907,6.6802
